NC_029256.1	429675	430265	1	1	1	8	0	8
NC_029256.1	446649	446735	1	1	1	29	0	19
NC_029256.1	446800	447333	1	1	1	29	0	64
NC_029256.1	447470	448665	1	1	1	29	0	5
NC_029256.1	478817	480311	1	1	1	2	0	45
NC_029256.1	521154	521691	2	2	1	29	0	24
NC_029256.1	521851	521939	2	2	1	29	0	26
NC_029256.1	543687	543802	2	2	1	40	0	31
NC_029256.1	550461	550689	1	1	1	10	0	61
NC_029256.1	550773	551101	1	1	1	10	0	47
NC_029256.1	552119	552332	1	1	1	18	0	53
NC_029256.1	554513	554588	2	2	1	32	0	67
NC_029256.1	554751	555135	2	2	1	32	0	4
NC_029256.1	586788	586920	2	2	1	126	0	71
NC_029256.1	591179	591836	1	1	1	43	0	66
NC_029256.1	591903	592658	1	1	1	47	0	24
NC_029256.1	592854	592938	1	1	1	40	0	64
NC_029256.1	593050	593115	1	1	1	91	0	72
NC_029256.1	596074	596181	1	1	1	44	0	54
NC_029256.1	596301	596430	1	1	1	124	0	64
NC_029256.1	596557	596931	1	1	1	35	0	75
NC_029256.1	598480	598758	1	1	0	16	0	35
NC_029256.1	649330	651476	2	2	1	25	0	47
NC_029256.1	680359	680437	2	2	0	0	38	29
NC_029256.1	681298	681399	2	2	0	0	39	38
NC_029256.1	686157	686290	1	1	1	65	0	72
NC_029256.1	740602	741506	2	2	0	41	0	52
NC_029256.1	774003	774148	1	1	0	1	0	63
NC_029256.1	774006	774155	2	2	0	1	0	60
NC_029256.1	797303	797479	1	1	0	77	0	68
NC_029256.1	930242	930327	2	2	1	22	0	41
NC_029256.1	930460	930533	2	2	1	26	0	6
NC_029256.1	930774	931037	2	2	1	26	0	28
NC_029256.1	958051	984653	2	2	0	0	7	53
NC_029256.1	1016277	1017439	1	1	1	62	0	63
NC_029256.1	1017710	1017806	1	1	1	48	0	66
NC_029256.1	1017917	1018000	1	1	1	48	0	49
NC_029256.1	1018092	1018590	1	1	1	24	0	25
NC_029256.1	1018861	1018967	1	1	1	83	0	54
NC_029256.1	1027860	1028168	1	1	1	31	0	40
NC_029256.1	1028229	1028338	1	1	1	31	0	50
NC_029256.1	1052201	1052591	1	1	1	29	0	22
NC_029256.1	1052681	1052767	1	1	1	29	0	39
NC_029256.1	1073648	1073869	2	2	1	12	0	70
NC_029256.1	1073996	1074155	2	2	1	32	0	66
NC_029256.1	1074243	1074641	2	2	1	50	0	74
NC_029256.1	1079922	1080559	2	2	1	30	0	47
NC_029256.1	1080662	1081114	2	2	1	3	0	61
NC_029256.1	1081181	1081331	2	2	1	3	0	23
NC_029256.1	1091435	1092018	2	2	1	40	0	71
NC_029256.1	1092265	1092406	2	2	1	11	0	32
NC_029256.1	1092593	1092752	2	2	1	22	0	50
NC_029256.1	1092843	1092940	2	2	1	22	34	70
NC_029256.1	1093013	1093099	2	2	1	10	34	55
NC_029256.1	1166935	1167006	1	1	1	6	0	28
NC_029256.1	1167103	1167184	1	1	1	6	0	73
NC_029256.1	1169790	1170418	2	2	1	27	0	21
NC_029256.1	1172688	1173213	2	4	1	40	0	71
NC_029256.1	1174170	1174670	2	2	1	23	0	26
NC_029256.1	1175175	1176065	2	2	1	10	1	69
NC_029256.1	1183818	1184023	1	1	1	46	0	3
NC_029256.1	1184153	1184581	1	1	1	107	0	72
NC_029256.1	1184717	1185295	1	1	1	17	0	64
NC_029256.1	1185393	1185632	1	1	1	7	0	58
NC_029256.1	1185737	1185923	1	1	1	7	0	52
NC_029256.1	1185976	1186260	1	1	1	7	0	6
NC_029256.1	1187260	1187436	2	2	1	24	0	57
NC_029256.1	1187527	1187639	2	2	1	24	0	32
NC_029256.1	1199357	1199517	2	2	1	10	0	30
NC_029256.1	1199822	1200220	2	2	1	13	0	54
NC_029256.1	1200293	1200383	2	2	1	13	0	33
NC_029256.1	1201129	1201292	2	2	1	9	0	5
NC_029256.1	1201466	1202019	2	2	1	26	0	65
NC_029256.1	1202214	1203244	2	2	1	7	0	24
NC_029256.1	1348167	1354129	1	1	0	20	0	74
NC_029256.1	1425473	1425567	1	1	1	10	0	51
NC_029256.1	1426932	1427271	1	1	1	41	0	53
NC_029256.1	1445211	1445311	1	1	1	37	0	31
NC_029256.1	1490852	1491023	2	2	1	18	0	45
NC_029256.1	1495464	1739516	1	1	0	4	0	12
NC_029256.1	1499132	1499927	2	2	1	29	0	73
NC_029256.1	1518613	1519165	1	3	1	27	0	68
NC_029256.1	1569881	1569993	2	2	1	7	0	26
NC_029256.1	1570083	1570161	2	2	1	29	0	48
NC_029256.1	1570291	1570376	2	2	1	22	0	10
NC_029256.1	1570478	1570576	2	2	1	31	0	68
NC_029256.1	1572179	1572524	2	2	1	17	0	61
NC_029256.1	1572657	1572736	2	2	1	31	0	62
NC_029256.1	1572817	1572918	2	2	1	31	0	68
NC_029256.1	1573750	1574492	2	2	1	29	0	49
NC_029256.1	1574679	1575575	2	2	1	28	0	7
NC_029256.1	1642609	1642825	2	2	1	76	0	53
NC_029256.1	1657566	1657654	1	1	1	252	0	66
NC_029256.1	1674182	1674254	2	2	1	123	0	68
NC_029256.1	1674663	1674853	2	2	1	11	0	63
NC_029256.1	1698692	1699149	1	1	1	41	0	27
NC_029256.1	1699809	1700753	1	1	1	52	0	73
NC_029256.1	1739454	1739474	1	1	0	1	0	51
NC_029256.1	1746691	1746866	1	1	1	260	24	63
NC_029256.1	1747778	1748086	1	1	0	24	0	58
NC_029256.1	1760706	1760897	2	2	1	9	0	24
NC_029256.1	1847427	1847596	1	1	1	20	0	46
NC_029256.1	1847893	1847984	1	1	1	19	0	46
NC_029256.1	1848074	1848160	1	1	1	19	0	45
NC_029256.1	1848276	1848568	1	1	1	17	0	36
NC_029256.1	1869394	1869464	1	1	1	29	0	69
NC_029256.1	1891264	1891630	1	1	1	26	0	69
NC_029256.1	1903155	1903255	1	1	1	18	0	50
NC_029256.1	1903309	1903399	1	1	1	18	0	47
NC_029256.1	1913930	1914344	2	2	1	55	0	35
NC_029256.1	1927095	1927168	2	2	0	29	0	56
NC_029256.1	1957768	1960458	1	1	1	38	0	40
NC_029256.1	1978562	1978648	2	2	1	33	0	68
NC_029256.1	1985014	1985256	2	2	0	11	0	30
NC_029256.1	1985327	1986792	2	2	0	11	0	40
NC_029256.1	1985379	1986792	2	2	0	28	0	40
NC_029256.1	2057269	2057380	1	1	1	67	0	74
NC_029256.1	2072064	2072167	1	1	1	20	0	42
NC_029256.1	2073118	2073216	1	1	1	152	0	62
NC_029256.1	2073118	2073219	1	1	1	65	0	75
NC_029256.1	2075101	2075388	2	2	1	38	0	49
NC_029256.1	2075463	2075571	2	2	1	38	0	67
NC_029256.1	2075634	2075789	2	2	1	38	0	59
NC_029256.1	2080197	2080333	1	1	1	36	0	60
NC_029256.1	2080515	2080711	1	1	1	35	0	63
NC_029256.1	2080854	2080933	1	1	1	8	0	26
NC_029256.1	2084013	2084951	2	2	0	31	0	50
NC_029256.1	2085817	2085921	2	2	1	15	0	69
NC_029256.1	2132992	2133872	1	1	1	6	0	23
NC_029256.1	2133945	2134329	1	1	1	6	0	22
NC_029256.1	2154556	2202639	1	1	0	0	49	20
NC_029256.1	2216049	2216130	2	2	1	48	0	55
NC_029256.1	2216287	2216370	2	2	1	27	0	60
NC_029256.1	2252177	2252472	2	2	1	10	0	74
NC_029256.1	2265397	2265482	1	1	1	28	0	31
NC_029256.1	2271315	2271436	1	1	1	24	0	67
NC_029256.1	2271504	2271612	1	1	1	24	0	56
NC_029256.1	2271736	2271843	1	1	1	38	0	50
NC_029256.1	2271928	2272732	1	1	1	38	0	67
NC_029256.1	2282978	2283522	2	2	1	32	0	49
NC_029256.1	2296155	2296257	1	1	1	91	0	72
NC_029256.1	2296476	2296557	1	1	1	76	0	64
NC_029256.1	2379355	2379873	2	2	1	25	0	56
NC_029256.1	2379930	2380400	2	2	1	61	0	57
NC_029256.1	2382248	2382411	2	2	1	32	0	64
NC_029256.1	2386516	2387009	1	1	1	16	0	50
NC_029256.1	2387072	2387176	1	1	1	12	0	38
NC_029256.1	2406695	2407667	1	1	1	284	12	73
NC_029256.1	2416354	2417634	1	1	1	31	0	26
NC_029256.1	2454075	2455930	1	1	1	19	0	67
NC_029256.1	2488708	2490799	1	1	1	166	0	72
NC_029256.1	2564268	2564376	1	1	1	15	0	63
NC_029256.1	2564440	2564526	1	1	1	15	0	22
NC_029256.1	2567135	2567681	1	1	1	20	0	38
NC_029256.1	2589939	2590014	1	1	0	7	0	39
NC_029256.1	2590122	2590213	2	2	1	388	1	74
NC_029256.1	2590297	2590413	2	2	1	275	0	73
NC_029256.1	2590493	2590621	2	2	1	297	0	72
NC_029256.1	2590717	2591197	2	2	1	277	0	72
NC_029256.1	2591331	2591600	2	2	1	164	0	75
NC_029256.1	2591686	2592039	2	2	1	101	0	74
NC_029256.1	2592164	2592296	2	2	1	74	0	70
NC_029256.1	2592373	2593478	2	2	1	62	0	70
NC_029256.1	2610190	2610301	1	1	1	38	0	43
NC_029256.1	2610407	2610499	1	1	1	38	0	67
NC_029256.1	2610567	2610650	1	1	1	38	0	3
NC_029256.1	2619312	2622991	2	2	1	15	0	65
NC_029256.1	2653844	2655282	1	1	1	23	0	48
NC_029256.1	2674835	2687157	2	2	0	0	29	56
NC_029256.1	2674931	2872645	2	2	0	33	1	22
NC_029256.1	2686996	2872387	2	2	0	10	8	61
NC_029256.1	2687176	2872567	2	2	0	0	25	62
NC_029256.1	2693635	2694245	2	2	1	409	0	74
NC_029256.1	2694324	2694907	2	2	1	229	0	61
NC_029256.1	2707985	2708070	2	4	1	31	0	67
NC_029256.1	2708826	2711013	2	2	1	18	0	40
NC_029256.1	2711054	2711267	2	2	1	18	0	40
NC_029256.1	2718175	2718265	1	1	1	48	0	74
NC_029256.1	2720051	2720200	1	1	1	23	0	7
NC_029256.1	2720272	2720374	1	1	1	23	0	71
NC_029256.1	2720457	2720560	1	1	1	23	0	21
NC_029256.1	2720658	2720777	1	1	1	23	0	32
NC_029256.1	2765925	2766243	1	1	1	11	0	19
NC_029256.1	2777567	2779210	1	1	1	65	0	23
NC_029256.1	2780049	2780134	1	1	1	20	0	52
NC_029256.1	2780622	2781057	1	3	1	21	0	22
NC_029256.1	2783651	2788171	1	1	1	35	0	23
NC_029256.1	2788691	2788779	1	1	1	13	0	46
NC_029256.1	2789016	2789109	1	1	1	17	0	62
NC_029256.1	2789381	2789481	1	3	1	38	0	74
NC_029256.1	2789620	2790199	1	3	1	97	0	59
NC_029256.1	2820469	2844892	2	2	0	0	32	57
NC_029256.1	2820469	2857831	2	2	0	0	32	57
NC_029256.1	2820469	2872387	2	2	0	0	7	33
NC_029256.1	2838152	2844764	1	1	0	46	79	70
NC_029256.1	2838280	2844892	2	2	0	0	89	58
NC_029256.1	2838280	2857831	2	2	0	0	1	57
NC_029256.1	2838280	2872387	2	2	0	0	7	33
NC_029256.1	2844712	2844858	0	0	0	33	0	56
NC_029256.1	2848865	2849022	2	2	1	13	0	55
NC_029256.1	2857832	2872387	2	2	0	0	7	33
NC_029256.1	2872668	2977102	2	2	0	15	0	16
NC_029256.1	2986987	2987300	2	2	1	111	0	74
NC_029256.1	2987391	2987471	2	2	1	142	0	74
NC_029256.1	2987669	2987797	2	2	1	97	0	40
NC_029256.1	2987894	2988002	2	2	1	50	0	40
NC_029256.1	2988043	2988759	2	2	1	50	0	30
NC_029256.1	2999660	3000198	1	1	1	40	0	57
NC_029256.1	3000496	3000833	1	1	1	163	0	43
NC_029256.1	3044899	3046201	1	1	1	246	0	69
NC_029256.1	3046405	3046609	1	3	1	326	0	72
NC_029256.1	3059271	3059370	2	2	1	32	0	66
NC_029256.1	3088278	3088527	2	2	1	21	0	47
NC_029256.1	3088595	3088904	2	2	1	21	0	44
NC_029256.1	3088961	3089034	2	2	1	21	0	50
NC_029256.1	3092023	3092099	2	2	1	70	0	72
NC_029256.1	3108797	3108878	2	2	1	1	0	14
NC_029256.1	3109254	3109340	2	2	1	21	0	51
NC_029256.1	3112276	3113571	2	2	1	5	0	8
NC_029256.1	3113674	3113799	2	2	1	5	0	40
NC_029256.1	3129574	3129966	1	1	1	30	0	53
NC_029256.1	3136673	3136758	2	2	1	30	0	72
NC_029256.1	3324749	3325503	1	1	1	8	0	27
NC_029256.1	3325655	3325739	1	1	1	15	0	64
NC_029256.1	3325819	3326825	1	1	1	14	0	54
NC_029256.1	3331508	3331634	2	2	1	5	0	60
NC_029256.1	3336480	3337309	1	1	1	31	0	61
NC_029256.1	3337390	3337910	1	1	1	31	0	47
NC_029256.1	3426066	3426190	2	2	1	33	0	70
NC_029256.1	3426259	3426361	2	2	1	11	0	41
NC_029256.1	3447421	3447543	2	2	1	13	0	70
NC_029256.1	3448060	3448313	2	2	1	32	0	73
NC_029256.1	3448447	3448578	2	2	1	32	0	70
NC_029256.1	3449075	3449682	2	2	1	23	0	30
NC_029256.1	3449912	3450019	2	2	1	31	0	57
NC_029256.1	3493834	3494742	2	2	1	21	0	73
NC_029256.1	3495016	3495975	2	2	1	27	0	69
NC_029256.1	3517145	3517242	2	2	1	184	0	63
NC_029256.1	3517311	3517410	2	2	1	92	0	68
NC_029256.1	3517507	3518307	2	2	1	147	0	69
NC_029256.1	3533146	3533253	1	1	1	13	0	61
NC_029256.1	3551306	3551410	2	2	1	8	0	31
NC_029256.1	3578174	3578475	2	2	1	34	0	74
NC_029256.1	3579179	3580779	2	2	1	38	0	10
NC_029256.1	3581096	3581440	2	2	1	17	0	27
NC_029256.1	3599762	3600618	2	2	1	64	0	60
NC_029256.1	3624404	3624523	1	1	1	9	0	68
NC_029256.1	3634710	3635277	2	2	1	27	0	55
NC_029256.1	3635332	3637433	2	2	1	27	0	54
NC_029256.1	3638489	3638609	2	2	1	40	0	70
NC_029256.1	3638697	3638806	2	4	1	41	0	69
NC_029256.1	3645918	3646149	1	1	1	25	0	67
NC_029256.1	3646234	3646583	1	1	1	25	0	67
NC_029256.1	3696973	3697062	2	2	1	4	0	26
NC_029256.1	3697155	3697250	2	2	1	4	0	32
NC_029256.1	3706298	3706379	2	2	1	41	0	33
NC_029256.1	3706487	3706832	2	2	1	41	0	43
NC_029256.1	3706950	3707076	2	2	1	19	0	16
NC_029256.1	3714245	3714688	2	2	1	24	0	34
NC_029256.1	3714731	3714828	2	2	1	16	0	42
NC_029256.1	3714886	3714958	2	2	1	25	0	57
NC_029256.1	3715016	3715087	2	2	1	9	0	57
NC_029256.1	3715439	3715584	2	2	1	28	0	61
NC_029256.1	3720589	3721219	2	2	1	7	0	5
NC_029256.1	3721311	3722154	2	2	1	7	0	54
NC_029256.1	3725417	3725894	2	2	1	108	0	47
NC_029256.1	3727792	3728331	2	2	1	12	0	5
NC_029256.1	3732625	3732730	1	1	1	10	0	47
NC_029256.1	3732894	3733508	1	1	1	120	0	75
NC_029256.1	3743045	3743169	2	2	1	72	0	27
NC_029256.1	3743235	3743376	2	2	1	287	0	64
NC_029256.1	3743440	3744056	2	2	1	326	0	51
NC_029256.1	3744106	3744201	2	2	1	317	0	49
NC_029256.1	3780070	3780435	1	1	1	11	0	23
NC_029256.1	3780542	3781525	1	1	1	27	0	42
NC_029256.1	3787331	3787391	1	3	0	25	0	72
NC_029256.1	3787542	3787937	1	1	0	34	0	68
NC_029256.1	3787715	3787937	1	1	0	15	0	47
NC_029256.1	3809431	3809538	1	1	1	19	0	25
NC_029256.1	3809603	3809734	1	1	1	19	0	61
NC_029256.1	3811398	3811468	2	2	1	71	0	24
NC_029256.1	3811852	3811948	2	2	1	29	0	61
NC_029256.1	3820536	3820866	2	2	1	26	0	11
NC_029256.1	3821420	3821665	2	2	1	12	0	74
NC_029256.1	3821744	3821884	2	2	1	12	0	41
NC_029256.1	3821937	3822020	2	2	1	12	0	52
NC_029256.1	3823443	3824107	2	2	1	30	0	8
NC_029256.1	3824151	3824229	2	2	1	57	0	43
NC_029256.1	3842894	3843039	1	1	1	29	0	54
NC_029256.1	3843116	3843904	1	1	1	42	0	67
NC_029256.1	3844321	3844415	1	1	1	9	0	32
NC_029256.1	3844483	3844973	1	1	1	9	0	46
NC_029256.1	3845053	3845155	1	3	1	8	0	74
NC_029256.1	3846728	3846802	2	2	1	48	0	50
NC_029256.1	3846897	3847414	2	2	1	39	0	58
NC_029256.1	3847498	3847586	2	2	1	36	0	72
NC_029256.1	3847738	3848112	2	2	1	64	0	68
NC_029256.1	3848218	3848350	2	2	1	19	0	63
NC_029256.1	3848421	3848550	2	2	1	30	0	37
NC_029256.1	3848588	3849154	2	2	1	30	0	37
NC_029256.1	3849258	3849440	2	2	1	26	0	69
NC_029256.1	3855542	3855565	1	3	0	5	0	23
NC_029256.1	3855650	3855772	2	2	0	1	0	18
NC_029256.1	3933317	3938244	1	1	1	100	0	52
NC_029256.1	3938554	3938645	1	1	1	132	0	50
NC_029256.1	3940728	3940827	2	2	1	27	0	55
NC_029256.1	3941204	3941298	2	2	1	23	0	19
NC_029256.1	3941517	3941606	2	2	1	23	0	60
NC_029256.1	3953220	3953294	1	1	1	16	0	52
NC_029256.1	3994373	3994825	1	1	1	3	0	4
NC_029256.1	4055170	4056395	2	2	1	9	0	60
NC_029256.1	4069250	4070100	2	2	1	37	0	58
NC_029256.1	4074333	4074449	2	2	1	74	0	62
NC_029256.1	4074512	4075623	2	2	1	35	0	42
NC_029256.1	4075739	4075818	2	2	1	14	0	41
NC_029256.1	4076001	4076096	2	2	1	14	0	23
NC_029256.1	4121386	4121921	1	1	1	45	0	62
NC_029256.1	4125485	4125638	1	1	1	22	0	59
NC_029256.1	4139559	4139807	1	1	1	33	0	62
NC_029256.1	4161043	4161139	2	2	1	30	0	72
NC_029256.1	4161244	4161377	2	2	1	17	0	74
NC_029256.1	4163368	4164187	2	2	1	23	0	73
NC_029256.1	4167935	4168301	2	2	1	29	0	59
NC_029256.1	4168649	4168730	2	2	1	11	0	31
NC_029256.1	4168803	4168914	2	2	1	11	0	47
NC_029256.1	4168985	4169111	2	2	1	11	0	41
NC_029256.1	4169488	4169886	2	2	1	21	0	67
NC_029256.1	4215670	4216081	2	2	1	7	0	22
NC_029256.1	4258473	4258761	1	1	1	16	0	38
NC_029256.1	4258893	4258977	1	1	1	31	0	66
NC_029256.1	4274175	4275149	2	2	1	23	0	31
NC_029256.1	4293642	4528287	1	1	0	0	24	21
NC_029256.1	4314127	4315046	2	2	1	114	0	50
NC_029256.1	4315320	4315401	2	2	1	21	0	59
NC_029256.1	4330031	4330122	2	4	1	352	0	73
NC_029256.1	4330216	4330332	2	2	1	280	1	66
NC_029256.1	4330552	4330751	2	2	1	114	0	47
NC_029256.1	4330821	4330924	2	2	1	101	0	62
NC_029256.1	4332422	4333219	2	2	1	30	0	39
NC_029256.1	4396058	4396274	1	1	1	91	0	69
NC_029256.1	4396393	4396498	1	1	1	92	0	48
NC_029256.1	4396547	4396690	1	1	1	32	0	30
NC_029256.1	4396792	4396892	1	1	1	14	0	59
NC_029256.1	4403064	4403859	2	2	1	104	0	63
NC_029256.1	4404003	4404338	2	2	1	60	0	62
NC_029256.1	4404448	4404545	2	2	1	26	0	54
NC_029256.1	4415443	4415700	1	1	0	2	0	19
NC_029256.1	4445781	4445870	1	1	1	15	0	45
NC_029256.1	4447452	4447757	1	1	1	30	0	9
NC_029256.1	4489123	4489587	2	2	1	13	0	75
NC_029256.1	4493769	4494266	1	1	0	28	0	13
NC_029256.1	4495747	4496859	2	2	1	59	0	48
NC_029256.1	4497004	4497297	2	2	1	73	0	27
NC_029256.1	4502633	4502723	1	1	1	21	0	43
NC_029256.1	4503327	4503623	1	1	1	15	0	55
NC_029256.1	4503703	4503869	1	1	1	15	0	16
NC_029256.1	4514702	4514789	2	2	1	24	0	68
NC_029256.1	4514920	4515026	2	2	1	19	0	64
NC_029256.1	4515117	4515224	2	2	1	19	0	49
NC_029256.1	4528741	4531775	1	1	1	332	0	70
NC_029256.1	4536076	4536231	1	1	1	7	0	43
NC_029256.1	4536324	4537202	1	1	1	7	0	15
NC_029256.1	4537309	4537440	1	1	1	7	0	36
NC_029256.1	4545179	4546093	1	1	1	16	0	28
NC_029256.1	4566482	4566596	1	1	1	7	0	61
NC_029256.1	4566672	4566759	1	1	1	7	0	22
NC_029256.1	4567552	4567675	1	1	1	32	1	66
NC_029256.1	4581636	4581863	2	2	1	16	0	18
NC_029256.1	4581928	4582021	2	2	1	16	0	56
NC_029256.1	4582078	4582169	2	2	1	16	0	12
NC_029256.1	4582250	4582777	2	2	1	16	0	68
NC_029256.1	4583178	4583888	2	2	1	23	0	13
NC_029256.1	4583191	4583888	2	2	0	26	0	20
NC_029256.1	4601111	4641899	2	2	0	0	1	21
NC_029256.1	4622380	4622468	2	2	1	19	0	51
NC_029256.1	4622520	4622721	2	2	1	43	0	43
NC_029256.1	4622804	4623237	2	2	1	55	0	45
NC_029256.1	4623283	4626223	2	2	1	55	0	45
NC_029256.1	4626338	4626429	2	2	1	20	0	58
NC_029256.1	4674414	4675273	1	1	1	17	0	53
NC_029256.1	4690413	4692604	1	1	1	21	0	72
NC_029256.1	4692706	4692793	1	1	1	21	0	46
NC_029256.1	4726978	4728388	1	1	1	36	0	64
NC_029256.1	4729799	4729879	1	1	1	0	13	9
NC_029256.1	4729981	4730071	1	1	1	0	13	9
NC_029256.1	4730730	4730834	1	1	1	31	0	15
NC_029256.1	4739608	4739699	2	2	1	309	0	69
NC_029256.1	4739829	4739920	2	2	1	158	0	65
NC_029256.1	4740012	4740102	2	2	1	140	0	62
NC_029256.1	4740178	4740359	2	2	1	144	0	73
NC_029256.1	4740438	4740528	2	2	1	153	0	49
NC_029256.1	4740619	4740741	2	2	1	87	0	55
NC_029256.1	4740841	4740933	2	2	1	86	0	54
NC_029256.1	4740988	4741083	2	2	1	56	0	48
NC_029256.1	4741132	4741231	2	2	1	72	0	48
NC_029256.1	4741331	4741457	2	2	1	47	0	69
NC_029256.1	4741542	4741649	2	2	1	15	0	67
NC_029256.1	4741722	4741811	2	2	1	34	0	57
NC_029256.1	4741908	4742011	2	2	1	34	0	51
NC_029256.1	4742078	4742147	2	2	1	34	0	63
NC_029256.1	4742502	4742633	2	2	1	17	0	52
NC_029256.1	4742709	4742791	2	2	1	95	0	63
NC_029256.1	4742913	4743967	2	2	1	102	0	69
NC_029256.1	4766116	4766217	2	2	1	13	0	34
NC_029256.1	4796462	4796896	2	2	1	10	0	43
NC_029256.1	4800641	4800757	1	1	1	175	0	70
NC_029256.1	4801012	4801645	1	1	1	216	0	70
NC_029256.1	4818024	4818120	1	1	1	171	0	74
NC_029256.1	4818251	4818330	1	1	1	123	0	46
NC_029256.1	4818395	4818466	1	1	1	37	0	61
NC_029256.1	4827156	4827343	1	1	1	307	0	53
NC_029256.1	4827560	4827682	1	1	1	87	0	50
NC_029256.1	4852524	4853216	1	1	1	932	0	74
NC_029256.1	4853306	4853654	1	1	1	1142	1	73
NC_029256.1	4853885	4854102	1	1	1	1648	4	75
NC_029256.1	4894172	4894656	1	1	1	80	0	53
NC_029256.1	4894752	4895026	1	1	1	79	0	43
NC_029256.1	4895100	4895176	1	1	1	74	0	71
NC_029256.1	4895248	4895324	1	1	1	12	0	50
NC_029256.1	4895375	4896262	1	1	1	12	0	35
NC_029256.1	4896376	4896460	1	1	1	16	0	37
NC_029256.1	4907473	4907560	1	1	1	18	0	17
NC_029256.1	4907630	4907710	1	1	1	18	0	40
NC_029256.1	4907841	4907933	1	1	1	5	0	9
NC_029256.1	4907975	4908062	1	1	1	5	0	41
NC_029256.1	4908779	4908900	1	1	1	144	0	73
NC_029256.1	4910413	4910537	2	2	1	15	0	11
NC_029256.1	4918652	4918727	2	2	1	81	0	71
NC_029256.1	4918858	4918957	2	2	1	126	0	73
NC_029256.1	4972382	4972866	2	2	1	60	0	74
NC_029256.1	4979682	4979838	2	2	1	263	0	71
NC_029256.1	5038429	5038528	2	2	1	18	0	60
NC_029256.1	5038958	5039066	2	2	1	11	0	24
NC_029256.1	5053984	5054181	2	2	1	46	0	41
NC_029256.1	5054320	5054428	2	2	1	40	0	65
NC_029256.1	5054657	5054735	2	2	1	17	0	38
NC_029256.1	5061120	5061681	2	2	1	48	0	57
NC_029256.1	5061883	5062090	2	2	1	24	0	13
NC_029256.1	5062839	5064559	2	2	1	41	0	39
NC_029256.1	5086060	5086147	1	1	0	2	0	54
NC_029256.1	5111113	5111195	2	2	1	21	0	53
NC_029256.1	5113910	5113989	2	2	1	25	0	55
NC_029256.1	5138844	5139419	2	2	1	87	0	73
NC_029256.1	5139504	5139594	2	2	1	20	0	38
NC_029256.1	5139663	5139853	2	2	1	20	0	48
NC_029256.1	5139936	5140281	2	2	1	44	0	66
NC_029256.1	5140347	5140503	2	2	1	49	0	66
NC_029256.1	5172475	5172622	2	4	0	1	0	18
NC_029256.1	5237286	5237785	1	1	1	50	0	62
NC_029256.1	5237936	5238254	1	1	1	43	0	59
NC_029256.1	5238504	5239580	1	1	1	67	0	23
NC_029256.1	5239671	5239780	1	1	1	31	0	49
NC_029256.1	5239967	5240476	1	1	1	29	0	22
NC_029256.1	5240599	5243914	1	1	1	30	0	29
NC_029256.1	5250829	5250926	2	2	1	26	0	61
NC_029256.1	5257030	5260000	1	1	0	17	0	69
NC_029256.1	5257030	5260020	1	1	1	85	0	53
NC_029256.1	5260074	5260143	1	1	1	68	0	39
NC_029256.1	5260241	5260382	1	1	1	26	0	71
NC_029256.1	5260482	5260572	1	1	1	46	0	70
NC_029256.1	5263715	5263934	2	2	1	25	0	71
NC_029256.1	5329489	5329610	2	2	1	23	0	28
NC_029256.1	5333555	5333661	2	2	1	7	0	57
NC_029256.1	5333736	5333819	2	2	1	7	0	44
NC_029256.1	5391537	5392105	2	2	1	35	0	60
NC_029256.1	5392177	5392296	2	2	1	35	0	19
